// export const csvData = `Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par		“	 BSB version 	pnc	”	footnotes	End text
Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
22276	0	22182	950	Hebrew	עַל־	עַל־	‘al-	Prep	Preposition	5921								 on before 				
22277	0	22183	950	Hebrew	פָּנָ֑יו	פָּנָ֑יו	pā·nāw	N-cpc | 3ms	Noun - common plural construct | third person masculine singular	6440								 him 	,			
22278	0	22184	950	Hebrew	וְה֛וּא	וְה֛וּא	wə·hū	Conj-w | Pro-3ms	Conjunctive waw | Pronoun - third person masculine singular	1931								 while he 				
22279	0	22185	950	Hebrew	לָ֥ן	לָ֥ן	lān	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	3885								 spent 				
22281	0	22186	950	Hebrew	הַה֖וּא	הַה֖וּא	ha·hū	Art | Pro-3ms	Article | Pronoun - third person masculine singular	1931								 the 				
22280	0	22187	950	Hebrew	בַּלַּֽיְלָה־	בַּלַּֽיְלָה־	bal·lay·lāh-	Prep-b, Art | N-ms	Preposition-b, Article | Noun - masculine singular	3915								 night 				
22282	0	22188	950	Hebrew	בַּֽמַּחֲנֶֽה׃	בַּֽמַּחֲנֶֽה׃	bam·ma·ḥă·neh	Prep-b, Art | N-cs	Preposition-b, Article | Noun - common singular	4264								 in the camp 	.			
22283	0	22189	950	Hebrew																		
22284	0	22190	950	Hebrew																		
22285	0	22191	950	Hebrew																		
22286	0	22192	950	Hebrew																		
22287	0	22193	950	Hebrew																		
22288	0	22194	950	Hebrew																		
22289	0	22195	950	Hebrew																		
22290	0	22196	950	Hebrew																		
22291	0	22197	950	Hebrew																		
22292	0	22198	950	Hebrew																		
22294	0	22199	951	Hebrew	בַּלַּ֣יְלָה	בַּלַּ֣יְלָה	bal·lay·lāh	Prep-b, Art | N-ms	Preposition-b, Article | Noun - masculine singular	3915		Genesis 32:22	<p class=|hdg|>Jacob Wrestles with God		<p class=|reg|>			 During the night 				
22295	0	22200	951	Hebrew	ה֗וּא	ה֗וּא	hū	Pro-3ms	Pronoun - third person masculine singular	1931								 . . . 				
22293	0	22201	951	Hebrew	וַיָּ֣קָם׀	וַיָּ֣קָם׀	way·yā·qām	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	6965								 Jacob got up 				
22296	0	22202	951	Hebrew	וַיִּקַּ֞ח	וַיִּקַּ֞ח	way·yiq·qaḥ	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	3947								 and took 				
22297	0	22203	951	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
22298	0	22204	951	Hebrew	שְׁתֵּ֤י	שְׁתֵּ֤י	šə·tê	Number-fdc	Number - feminine dual construct	8147								 his two 				
22299	0	22205	951	Hebrew	נָשָׁיו֙	נָשָׁיו֙	nā·šāw	N-fpc | 3ms	Noun - feminine plural construct | third person masculine singular	802								 wives 	,			
22300	0	22206	951	Hebrew	וְאֶת־	וְאֶת־	wə·’eṯ-	Conj-w | DirObjM	Conjunctive waw | Direct object marker	853								 - 				
22301	0	22207	951	Hebrew	שְׁתֵּ֣י	שְׁתֵּ֣י	šə·tê	Number-fdc	Number - feminine dual construct	8147								 his two 				
22302	0	22208	951	Hebrew	שִׁפְחֹתָ֔יו	שִׁפְחֹתָ֔יו	šip̄·ḥō·ṯāw	N-fpc | 3ms	Noun - feminine plural construct | third person masculine singular	8198								 maidservants 	,			
22303	0	22209	951	Hebrew	וְאֶת־	וְאֶת־	wə·’eṯ-	Conj-w | DirObjM	Conjunctive waw | Direct object marker	853								 - 				
22304	0	22210	951	Hebrew	אַחַ֥ד	אַחַ֥ד	’a·ḥaḏ	Number-msc	Number - masculine singular construct	259								 and his eleven 				
22305	0	22211	951	Hebrew	עָשָׂ֖ר	עָשָׂ֖ר	‘ā·śār	Number-ms	Number - masculine singular	6240								 . . . 				
22306	0	22212	951	Hebrew	יְלָדָ֑יו	יְלָדָ֑יו	yə·lā·ḏāw	N-mpc | 3ms	Noun - masculine plural construct | third person masculine singular	3206								 sons 	,			
22307	0	22213	951	Hebrew	וַֽיַּעֲבֹ֔ר	וַֽיַּעֲבֹ֔ר	way·ya·‘ă·ḇōr	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	5674								 and crossed 				
22308	0	22214	951	Hebrew	אֵ֖ת	אֵ֖ת	’êṯ	DirObjM	Direct object marker	853								 - 				
22309	0	22215	951	Hebrew	מַעֲבַ֥ר	מַעֲבַ֥ר	ma·‘ă·ḇar	N-msc	Noun - masculine singular construct	4569								 the ford 				
22310	0	22216	951	Hebrew	יַבֹּֽק׃	יַבֹּֽק׃	yab·bōq	N-proper-fs	Noun - proper - feminine singular	2999								 of the Jabbok 	.			
22311	0	22217	951	Hebrew																		
22312	0	22218	951	Hebrew																		
22313	0	22219	951	Hebrew																		
22314	0	22220	951	Hebrew																		
22315	0	22221	951	Hebrew																		
22316	0	22222	951	Hebrew																		
22317	0	22223	951	Hebrew																		
22318	0	22224	951	Hebrew																		
22319	0	22225	951	Hebrew																		
22320	0	22226	951	Hebrew																		
22321	0	22227	952	Hebrew	וַיִּקָּחֵ֔ם	וַיִּקָּחֵ֔ם	way·yiq·qā·ḥêm	Conj-w | V-Qal-ConsecImperf-3ms | 3mp	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular | third person masculine plural	3947		Genesis 32:23						 He took them 				
22322	0	22228	952	Hebrew	וַיַּֽעֲבִרֵ֖ם	וַיַּֽעֲבִרֵ֖ם	way·ya·‘ă·ḇi·rêm	Conj-w | V-Hifil-ConsecImperf-3ms | 3mp	Conjunctive waw | Verb - Hifil - Consecutive imperfect - third person masculine singular | third person masculine plural	5674								 and sent them across 				
22323	0	22229	952	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
22324	0	22230	952	Hebrew	הַנָּ֑חַל	הַנָּ֑חַל	han·nā·ḥal	Art | N-ms	Article | Noun - masculine singular	5158								 the stream 	,			
22325	0	22231	952	Hebrew	וַֽיַּעֲבֵ֖ר	וַֽיַּעֲבֵ֖ר	way·ya·‘ă·ḇêr	Conj-w | V-Hifil-ConsecImperf-3ms	Conjunctive waw | Verb - Hifil - Consecutive imperfect - third person masculine singular	5674								 . . . 				
22326	0	22232	952	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
22327	0	22233	952	Hebrew	אֲשֶׁר־	אֲשֶׁר־	’ă·šer-	Pro-r	Pronoun - relative	834								 along with all his possessions 				
22328	0	22234	952	Hebrew	לוֹ׃	לוֹ׃	lō	Prep | 3ms	Preposition | third person masculine singular										.			
22329	0	22235	952	Hebrew																		
22330	0	22236	952	Hebrew																		
22331	0	22237	952	Hebrew																		
22332	0	22238	952	Hebrew																		
22333	0	22239	952	Hebrew																		
22334	0	22240	952	Hebrew																		
22335	0	22241	952	Hebrew																		
22336	0	22242	952	Hebrew																		
22337	0	22243	952	Hebrew																		
22338	0	22244	952	Hebrew																		
22340	0	22245	953	Hebrew	יַעֲקֹ֖ב	יַעֲקֹ֖ב	ya·‘ă·qōḇ	N-proper-ms	Noun - proper - masculine singular	3290		Genesis 32:24			<p class=|reg|>			 So Jacob 				
22339	0	22246	953	Hebrew	וַיִּוָּתֵ֥ר	וַיִּוָּתֵ֥ר	way·yiw·wā·ṯêr	Conj-w | V-Nifal-ConsecImperf-3ms	Conjunctive waw | Verb - Nifal - Consecutive imperfect - third person masculine singular	3498								 was left 				
22341	0	22247	953	Hebrew	לְבַדּ֑וֹ	לְבַדּ֑וֹ	lə·ḇad·dōw	Prep-l | N-msc | 3ms	Preposition-l | Noun - masculine singular construct | third person masculine singular	905								 all alone 	,			
22343	0	22248	953	Hebrew	אִישׁ֙	אִישׁ֙	’îš	N-ms	Noun - masculine singular	376								 and [there] a man 			Or <i>Man</i>; here and in verses 25–28; corresponding pronouns may also be capitalized	
22342	0	22249	953	Hebrew	וַיֵּאָבֵ֥ק	וַיֵּאָבֵ֥ק	way·yê·’ā·ḇêq	Conj-w | V-Nifal-ConsecImperf-3ms	Conjunctive waw | Verb - Nifal - Consecutive imperfect - third person masculine singular	79								 wrestled 				
22344	0	22250	953	Hebrew	עִמּ֔וֹ	עִמּ֔וֹ	‘im·mōw	Prep | 3ms	Preposition | third person masculine singular	5973								 with him 				
22345	0	22251	953	Hebrew	עַ֖ד	עַ֖ד	‘aḏ	Prep	Preposition	5704								 until 				
22346	0	22252	953	Hebrew	עֲל֥וֹת	עֲל֥וֹת	‘ă·lō·wṯ	V-Qal-Inf	Verb - Qal - Infinitive construct	5927								 daybreak 				
22347	0	22253	953	Hebrew	הַשָּֽׁחַר׃	הַשָּֽׁחַר׃	haš·šā·ḥar	Art | N-ms	Article | Noun - masculine singular	7837								 . . . 	.			
22348	0	22254	953	Hebrew																		
22349	0	22255	953	Hebrew																		
22350	0	22256	953	Hebrew																		
22351	0	22257	953	Hebrew																		
22352	0	22258	953	Hebrew																		
22353	0	22259	953	Hebrew																		
22354	0	22260	953	Hebrew																		
22355	0	22261	953	Hebrew																		
22356	0	22262	953	Hebrew																		
22357	0	22263	953	Hebrew																		
22358	0	22264	954	Hebrew	וַיַּ֗רְא	וַיַּ֗רְא	way·yar	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7200		Genesis 32:25						 When the man saw 				
22359	0	22265	954	Hebrew	כִּ֣י	כִּ֣י	kî	Conj	Conjunction	3588								 that 				
22360	0	22266	954	Hebrew	לֹ֤א	לֹ֤א	lō	Adv-NegPrt	Adverb - Negative particle	3808								 he could not 				
22361	0	22267	954	Hebrew	יָכֹל֙	יָכֹל֙	yā·ḵōl	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	3201								 overpower 				
22362	0	22268	954	Hebrew	ל֔וֹ	ל֔וֹ	lōw	Prep | 3ms	Preposition | third person masculine singular									 [Jacob] 	,			
22363	0	22269	954	Hebrew	וַיִּגַּ֖ע	וַיִּגַּ֖ע	way·yig·ga‘	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	5060								 he struck 				
22364	0	22270	954	Hebrew	בְּכַף־	בְּכַף־	bə·ḵap̄-	Prep-b | N-fsc	Preposition-b | Noun - feminine singular construct	3709								 the socket 				
22365	0	22271	954	Hebrew	יְרֵכ֑וֹ	יְרֵכ֑וֹ	yə·rê·ḵōw	N-fsc | 3ms	Noun - feminine singular construct | third person masculine singular	3409								 of Jacob’s hip 				
22366	0	22272	954	Hebrew	וַתֵּ֙קַע֙	וַתֵּ֙קַע֙	wat·tê·qa‘	Conj-w | V-Qal-ConsecImperf-3fs	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person feminine singular	3363								 and dislocated 				
22367	0	22273	954	Hebrew	כַּף־	כַּף־	kap̄-	N-fsc	Noun - feminine singular construct	3709								 . . . 				
22369	0	22274	954	Hebrew	יַעֲקֹ֔ב	יַעֲקֹ֔ב	ya·‘ă·qōḇ	N-proper-ms	Noun - proper - masculine singular	3290								 [it] 				
22368	0	22275	954	Hebrew	יֶ֣רֶךְ	יֶ֣רֶךְ	ye·reḵ	N-fsc	Noun - feminine singular construct	3409								 . . . 				
22371	0	22276	954	Hebrew	עִמּֽוֹ׃	עִמּֽוֹ׃	‘im·mōw	Prep | 3ms	Preposition | third person masculine singular	5973								 as they 				
22370	0	22277	954	Hebrew	בְּהֵֽאָבְק֖וֹ	בְּהֵֽאָבְק֖וֹ	bə·hê·’ā·ḇə·qōw	Prep-b | V-Nifal-Inf | 3ms	Preposition-b | Verb - Nifal - Infinitive construct | third person masculine singular	79								 wrestled 	.			
22372	0	22278	954	Hebrew																		
22373	0	22279	954	Hebrew																		
22374	0	22280	954	Hebrew																		
22375	0	22281	954	Hebrew																		
22376	0	22282	954	Hebrew																		
22377	0	22283	954	Hebrew																		
22378	0	22284	954	Hebrew																		
22379	0	22285	954	Hebrew																		
22380	0	22286	954	Hebrew																		
22381	0	22287	954	Hebrew																		
22382	0	22288	955	Hebrew	וַיֹּ֣אמֶר	וַיֹּ֣אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559		Genesis 32:26						 Then [the man] said 	,			
22383	0	22289	955	Hebrew	שַׁלְּחֵ֔נִי	שַׁלְּחֵ֔נִי	šal·lə·ḥê·nî	V-Piel-Imp-ms | 1cs	Verb - Piel - Imperative - masculine singular | first person common singular	7971							“ 	 Let me go 	,			
22384	0	22290	955	Hebrew	כִּ֥י	כִּ֥י	kî	Conj	Conjunction	3588								 for 				
22385	0	22291	955	Hebrew	עָלָ֖ה	עָלָ֖ה	‘ā·lāh	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	5927								 it is daybreak 				
22386	0	22292	955	Hebrew	הַשָּׁ֑חַר	הַשָּׁ֑חַר	haš·šā·ḥar	Art | N-ms	Article | Noun - masculine singular	7837								 . . . 	.	”		
22387	0	22293	955	Hebrew	וַיֹּ֙אמֶר֙	וַיֹּ֙אמֶר֙	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559					<p class=|reg|>			 But Jacob replied 	,			
22388	0	22294	955	Hebrew	לֹ֣א	לֹ֣א	lō	Adv-NegPrt	Adverb - Negative particle	3808							“	 I will not 				
22389	0	22295	955	Hebrew	אֲשַֽׁלֵּחֲךָ֔	אֲשַֽׁלֵּחֲךָ֔	’ă·šal·lê·ḥă·ḵā	V-Piel-Imperf-1cs | 2ms	Verb - Piel - Imperfect - first person common singular | second person masculine singular	7971								 let you go 				
22390	0	22296	955	Hebrew	כִּ֖י	כִּ֖י	kî	Conj	Conjunction	3588								 unless 				
22391	0	22297	955	Hebrew	אִם־	אִם־	’im-	Conj	Conjunction	518								 . . . 				
22392	0	22298	955	Hebrew	בֵּרַכְתָּֽנִי׃	בֵּרַכְתָּֽנִי׃	bê·raḵ·tā·nî	V-Piel-Perf-2ms | 1cs	Verb - Piel - Perfect - second person masculine singular | first person common singular	1288								 you bless me 	.	”		
22393	0	22299	955	Hebrew																		
22394	0	22300	955	Hebrew																		
22395	0	22301	955	Hebrew																		
22396	0	22302	955	Hebrew																		
22397	0	22303	955	Hebrew																		
22398	0	22304	955	Hebrew																		
22399	0	22305	955	Hebrew																		
22400	0	22306	955	Hebrew																		
22401	0	22307	955	Hebrew																		
22402	0	22308	955	Hebrew																		
22405	0	22309	956	Hebrew	מַה־	מַה־	mah-	Interrog	Interrogative	4100		Genesis 32:27			<p class=|reg|>		“	 What 				
22406	0	22310	956	Hebrew	שְּׁמֶ֑ךָ	שְּׁמֶ֑ךָ	šə·me·ḵā	N-msc | 2ms	Noun - masculine singular construct | second person masculine singular	8034								 is your name 	?	”		
22403	0	22311	956	Hebrew	וַיֹּ֥אמֶר	וַיֹּ֥אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 the man asked 	.			
22404	0	22312	956	Hebrew	אֵלָ֖יו	אֵלָ֖יו	’ê·lāw	Prep | 3ms	Preposition | third person masculine singular	413								 . . . 				
22408	0	22313	956	Hebrew	יַעֲקֹֽב׃	יַעֲקֹֽב׃	ya·‘ă·qōḇ	N-proper-ms	Noun - proper - masculine singular	3290					<p class=|reg|>		“	 Jacob 	,	”		
22407	0	22314	956	Hebrew	וַיֹּ֖אמֶר	וַיֹּ֖אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 he replied 	.			
22409	0	22315	956	Hebrew																		
22410	0	22316	956	Hebrew																		
22411	0	22317	956	Hebrew																		
22412	0	22318	956	Hebrew																		
22413	0	22319	956	Hebrew																		
22414	0	22320	956	Hebrew																		
22415	0	22321	956	Hebrew																		
22416	0	22322	956	Hebrew																		
22417	0	22323	956	Hebrew																		
22418	0	22324	956	Hebrew																		
22419	0	22325	957	Hebrew	וַיֹּ֗אמֶר	וַיֹּ֗אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559		Genesis 32:28			<p class=|reg|>			 Then [the man] said 	,			
22424	0	22326	957	Hebrew	שִׁמְךָ֔	שִׁמְךָ֔	šim·ḵā	N-msc | 2ms	Noun - masculine singular construct | second person masculine singular	8034							“	 Your name 				
22420	0	22327	957	Hebrew	לֹ֤א	לֹ֤א	lō	Adv-NegPrt	Adverb - Negative particle	3808								 will no 				
22423	0	22328	957	Hebrew	עוֹד֙	עוֹד֙	‘ō·wḏ	Adv	Adverb	5750								 longer 				
22422	0	22329	957	Hebrew	יֵאָמֵ֥ר	יֵאָמֵ֥ר	yê·’ā·mêr	V-Nifal-Imperf-3ms	Verb - Nifal - Imperfect - third person masculine singular	559								 be 				
22421	0	22330	957	Hebrew	יַעֲקֹב֙	יַעֲקֹב֙	ya·‘ă·qōḇ	N-proper-ms	Noun - proper - masculine singular	3290								 Jacob 	,		<i>Jacob</i> means <i>he grasps the heel</i> or <i>he deceives</i>.	
22427	0	22331	957	Hebrew	יִשְׂרָאֵ֑ל	יִשְׂרָאֵ֑ל	yiś·rā·’êl	N-proper-ms	Noun - proper - masculine singular	3478								 but Israel 				
22428	0	22332	957	Hebrew	כִּֽי־	כִּֽי־	kî-	Conj	Conjunction	3588								 . . . 	,		<i>Israel</i> means <i>he struggles with God</i>.	
22425	0	22333	957	Hebrew	כִּ֖י	כִּ֖י	kî	Conj	Conjunction	3588								 because 				
22426	0	22334	957	Hebrew	אִם־	אִם־	’im-	Conj	Conjunction	518								 . . . 				
22429	0	22335	957	Hebrew	שָׂרִ֧יתָ	שָׂרִ֧יתָ	śā·rî·ṯā	V-Qal-Perf-2ms	Verb - Qal - Perfect - second person masculine singular	8280								 you have struggled 				
22430	0	22336	957	Hebrew	עִם־	עִם־	‘im-	Prep	Preposition	5973								 with 				
22431	0	22337	957	Hebrew	אֱלֹהִ֛ים	אֱלֹהִ֛ים	’ĕ·lō·hîm	N-mp	Noun - masculine plural	430								 God 				
22432	0	22338	957	Hebrew	וְעִם־	וְעִם־	wə·‘im-	Conj-w | Prep	Conjunctive waw | Preposition	5973								 and with 				
22433	0	22339	957	Hebrew	אֲנָשִׁ֖ים	אֲנָשִׁ֖ים	’ă·nā·šîm	N-mp	Noun - masculine plural	376								 men 	,			
22434	0	22340	957	Hebrew	וַתּוּכָֽל׃	וַתּוּכָֽל׃	wat·tū·ḵāl	Conj-w | V-Qal-ConsecImperf-2ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - second person masculine singular	3201								 and you have prevailed 	.	”		
22435	0	22341	957	Hebrew																		
22436	0	22342	957	Hebrew																		
22437	0	22343	957	Hebrew																		
22438	0	22344	957	Hebrew																		
22439	0	22345	957	Hebrew																		
22440	0	22346	957	Hebrew																		
22441	0	22347	957	Hebrew																		
22442	0	22348	957	Hebrew																		
22443	0	22349	957	Hebrew																		
22444	0	22350	957	Hebrew																		
22446	0	22351	958	Hebrew	יַעֲקֹ֗ב	יַעֲקֹ֗ב	ya·‘ă·qōḇ	N-proper-ms	Noun - proper - masculine singular	3290		Genesis 32:29			<p class=|reg|>			 And Jacob 				
22445	0	22352	958	Hebrew	וַיִּשְׁאַ֣ל	וַיִּשְׁאַ֣ל	way·yiš·’al	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7592								 requested 				
22447	0	22353	958	Hebrew	וַיֹּ֙אמֶר֙	וַיֹּ֙אמֶר֙	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 . . . 	,			
22449	0	22354	958	Hebrew	נָּ֣א	נָּ֣א	nā	Interjection	Interjection	4994							“ 	 Please 				
22448	0	22355	958	Hebrew	הַגִּֽידָה־	הַגִּֽידָה־	hag·gî·ḏāh-	V-Hifil-Imp-ms | 3fs	Verb - Hifil - Imperative - masculine singular | third person feminine singular	5046								 tell me 				
